CODIGOESTR;ESTRUCT;HORASFUNC1;HORASFUNC2;DIASFUNCME;SUBTIPO;SUBT;Luminaria.BAJOMEDICION;Luminaria.POTENCIA;POTENCIA_2;ALIMENTA_5;ALIM;SUBTIPO_1;TRAF;VOLTAJE;POTENCIA TRAFO;TRAFO;KWH;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T13;Guanujo Central;5;Transformador Trifásico en poste;13.8 kV;37.5;0303571;90;;;;;;;;
AOD0023;AODIPM150A;12;0;100;1;Mercurio Cerrada;0;150;0;03GR010T13;Guaranda - Maldonado;1;Transformador Monofásico en poste;7.62 kV;37.5;0303571;54;;;;;;;;
APO0406;PDPM150ACC;12;0;100;7;Proyector de Mercurio;0;250;0;03CA050T11;Caluma-Echeandía;1;Transformador Monofásico en poste;7.97 kV;37.5;0303571;90;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;37.5;0303571;36;;;;;;;;
AOD0023;AODIPM150A;12;0;100;1;Mercurio Cerrada;0;100;0;03GR010T13;Guaranda - Maldonado;1;Transformador Monofásico en poste;7.97 kV;37.5;0303571;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.97 kV;37.5;0303571;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CA050T12;Caluma - Pita;1;Transformador Monofásico en poste;7.97 kV;37.5;0303571;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.97 kV;37.5;0303572;90;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.97 kV;37.5;0303572;54;;;;;;;;
APO0318;LDPS150ADC;6;6;100;4;Sodio Cerrada;0;150;105;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.62 kV;37.5;0303572;46;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.62 kV;37.5;0303572;54;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;37.5;0303571;90;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.62 kV;37.5;0303571;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;25;0303573;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;250;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;25;0303573;90;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;25;0303573;90;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.62 kV;25;0303573;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03GN020T11;Guanujo - Cuatro Esquinas;1;Transformador Monofásico en poste;7.62 kV;50;0303906;90;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;45;0303939;90;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;37.5;0304089;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;37.5;0304069;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;10;0303929;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;10;0303275;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;15;0303526;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;15;0303526;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;5;Transformador Trifásico en poste;13.8 kV;15;0303526;54;;;;;;;;
AOD0047;AODPLS150P;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;25;0303522;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;45;0301078;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T12;Guanujo - Salinas;1;Transformador Monofásico en poste;7.62 kV;45;0301078;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;3;Sodio Abierta;0;100;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;5;0301542;36;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0303899;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;5;0303899;36;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T11;Cochabamba - San Miguel;5;Transformador Trifásico en poste;13.8 kV;5;0303899;36;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T12;Guaranda - Cdla. 1° de Mayo;5;Transformador Trifásico en poste;13.8 kV;5;0303899;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T11;Cochabamba - San Miguel;5;Transformador Trifásico en poste;13.8 kV;10;0021657;36;;;;;;;;
APO0408;PDPM1000ACC;12;0;100;7;Proyector de Mercurio;0;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.97 kV;25;0303305;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T12;Guanujo - Salinas;5;Transformador Trifásico en poste;13.2 kV;10;0021657;36;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T13;Guanujo Central;5;Transformador Trifásico en poste;13.8 kV;25;0303305;36;;;;;;;;
APO0105;LDPM175ACA;12;0;100;2;Mercurio Abierta;0;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;10;0021657;36;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;25;0303306;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.97 kV;25;0303305;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;25;0303306;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.97 kV;25;0303306;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.97 kV;25;0303306;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.97 kV;25;0303306;36;;;;;;;;
APO0104;LDPM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;25;0303305;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;10;0304126;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;10;0304126;36;;;;;;;;
APO0206;LDPM175ACC;12;0;100;1;Mercurio Cerrada;0;100;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;10;0304126;36;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;10;0304126;36;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;5;0303272;36;;;;;;;;
APO0105;LDPM175ACA;12;0;100;2;Mercurio Abierta;0;100;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.62 kV;5;0303272;36;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;5;0303272;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;5;0303272;54;;;;;;;;
APO0406;PDPM150ACC;12;0;100;7;Proyector de Mercurio;0;100;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.62 kV;25;0302893;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CA050T11;Caluma-Echeandía;1;Transformador Monofásico en poste;7.62 kV;25;0302893;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CA050T13;Caluma - Pasagua;1;Transformador Monofásico en poste;7.97 kV;25;0302893;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;25;0302893;36;;;;;;;;
APO0304;LDPS100PCC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;37.5;0303910;36;;;;;;;;
APO0408;PDPM1000ACC;12;0;100;7;Proyector de Mercurio;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0303928;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CA050T13;Caluma - Pasagua;1;Transformador Monofásico en poste;7.97 kV;25;0304122;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T12;Echeandia Sabanetillas;1;Transformador Monofásico en poste;7.97 kV;25;0304122;36;;;;;;;;
AOD0003;AODPLM125A;12;0;100;1;Mercurio Cerrada;0;100;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;25;0304122;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;25;0304122;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.97 kV;25;0304122;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CA050T14;Caluma Centro;1;Transformador Monofásico en poste;7.97 kV;25;0304122;36;;;;;;;;
APO0314;LDPS400ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T12;Guaranda - Cdla. 1° de Mayo;5;Transformador Trifásico en poste;13.8 kV;15;0304114;36;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T11;Cochabamba - San Miguel;5;Transformador Trifásico en poste;13.8 kV;15;0304114;36;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T21;Guaranda - Chimbo;5;Transformador Trifásico en poste;13.2 kV;15;0303584;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.97 kV;15;0307978;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CA050T12;Caluma - Pita;1;Transformador Monofásico en poste;7.97 kV;25;0303598;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;5;Transformador Trifásico en poste;13.8 kV;25;0303598;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.62 kV;25;0303597;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;37.5;0303594;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T15;Guanujo - Simiatug;1;Transformador Monofásico en poste;7.97 kV;10;0303568;54;;;;;;;;
APO0407;PDPM500ACC;12;0;100;7;Proyector de Mercurio;0;150;0;03CO040T12;Cochabamba - Asuncion;1;Transformador Monofásico en poste;7.62 kV;25;0303595;54;;;;;;;;
AOD0023;AODIPM150A;12;0;100;1;Mercurio Cerrada;0;150;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;50;0303893;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.62 kV;50;0303893;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;15;0307176;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T13;Guanujo Central;5;Transformador Trifásico en poste;13.8 kV;50;0303893;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;5;0301351;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;5;0301351;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T13;Guanujo Central;5;Transformador Trifásico en poste;13.8 kV;50;0303893;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;50;0303893;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.62 kV;50;0303893;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;5;0303435;54;;;;;;;;
APO0105;LDPM175ACA;12;0;100;2;Mercurio Abierta;0;150;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.97 kV;10;0303436;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;15;0307176;54;;;;;;;;
APO0416;PDSM1000ACC;12;0;100;7;Proyector de Mercurio;0;150;0;03CO040T13;Cochabamba - Balsapamba;6;Transformador Trifásico en Cabina;13.8 kV;15;0307176;54;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;15;0307176;54;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;10;0303898;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CA050T14;Caluma Centro;5;Transformador Trifásico en poste;13.8 kV;25;0301254;36;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;5;Transformador Trifásico en poste;13.8 kV;5;0303928;54;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T13;Guaranda - Maldonado;1;Transformador Monofásico en poste;7.62 kV;5;0304135;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.62 kV;5;0303318;54;;;;;;;;
APO0304;LDPS100PCC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;45;0301078;54;;;;;;;;
AOD0003;AODPLM125A;12;0;100;1;Mercurio Cerrada;0;150;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;15;0303431;54;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;15;0303431;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.97 kV;10;0303351;54;;;;;;;;
APO0104;LDPM125ACA;12;0;100;2;Mercurio Abierta;0;150;0;03GN020T14;Guanujo - La Cena;1;Transformador Monofásico en poste;7.97 kV;10;0303351;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0303351;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;3;Sodio Abierta;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0303351;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;10;0303351;54;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T12;Guanujo - Salinas;1;Transformador Monofásico en poste;7.97 kV;10;0303351;54;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;15;0303356;54;;;;;;;;
APO0502;PDPS250PCC;12;0;100;6;Proyector de Sodio;0;150;0;03GR010T12;Guaranda - Cdla. 1° de Mayo;5;Transformador Trifásico en poste;13.8 kV;25;0303359;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T13;Echeandía-Centro;5;Transformador Trifásico en poste;13.8 kV;25;0303359;54;;;;;;;;
APO0517;PDPS400ACC;12;0;100;6;Proyector de Sodio;0;150;0;03GR010T12;Guaranda - Cdla. 1° de Mayo;5;Transformador Trifásico en poste;13.8 kV;25;0303359;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.97 kV;25;0303359;54;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;5;Transformador Trifásico en poste;13.8 kV;25;0303359;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;3;Sodio Abierta;0;150;0;03GR010T12;Guaranda - Cdla. 1° de Mayo;5;Transformador Trifásico en poste;13.8 kV;10;0303566;54;;;;;;;;
APO0206;LDPM175ACC;12;0;100;1;Mercurio Cerrada;0;150;0;03CO040T12;Cochabamba - Asuncion;1;Transformador Monofásico en poste;7.62 kV;15;0303917;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;10;0304134;36;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.97 kV;5;0304135;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CA050T12;Caluma - Pita;1;Transformador Monofásico en poste;7.62 kV;25;0302889;54;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;25;0302889;54;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;25;0302889;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;15;0307977;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;37.5;0304071;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;10;0307925;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;15;0304140;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;15;0304140;54;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T12;Guanujo - Salinas;1;Transformador Monofásico en poste;7.62 kV;15;0304140;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0304077;54;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T12;Cochabamba - Asuncion;1;Transformador Monofásico en poste;7.97 kV;25;0307102;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.62 kV;25;0301507;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;5;0303519;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;5;0303519;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303523;54;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0303509;54;;;;;;;;
APO0206;LDPM175ACC;12;0;100;1;Mercurio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;5;0303518;54;;;;;;;;
APO0415;PDSM500ACC;12;0;100;7;Proyector de Mercurio;0;150;0;03SI060T11;Sicoto - Chillanes;5;Transformador Trifásico en poste;13.8 kV;37.5;0303510;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;5;Transformador Trifásico en poste;13.8 kV;25;0302889;54;;;;;;;;
APO0314;LDPS400ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T12;Guaranda - Cdla. 1° de Mayo;5;Transformador Trifásico en poste;13.8 kV;15;0302892;54;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CA050T14;Caluma Centro;5;Transformador Trifásico en poste;13.8 kV;3;0302891;54;;;;;;;;
AOD0002;AODPLS150A;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;10;0302888;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;3;Sodio Abierta;0;150;0;03GR010T13;Guaranda - Maldonado;5;Transformador Trifásico en poste;13.2 kV;25;0300041;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T13;Guanujo Central;5;Transformador Trifásico en poste;13.8 kV;10;0303599;54;;;;;;;;
AOD0109;AODPLM150A;12;0;100;1;Mercurio Cerrada;0;150;0;03GR010T13;Guaranda - Maldonado;5;Transformador Trifásico en poste;13.2 kV;10;0304044;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;15;0301473;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;15;0301473;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CA050T12;Caluma - Pita;1;Transformador Monofásico en poste;7.62 kV;15;0301473;54;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;250;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.97 kV;3;0303533;90;;;;;;;;
APO0305;LDPS150PCC;12;0;100;4;Sodio Cerrada;0;150;0;03GN020T13;Guanujo Central;1;Transformador Monofásico en poste;7.97 kV;15;0308118;54;;;;;;;;
